experiment_id,variant_name,model_name,pretrainer,dataset,freeze_encoder,encoder_type,scorer_type,weakly_supervision,config_type,model_cate,architecture,input_dim,latent_dim,components_used
43a4b119-c7ee-4567-bd8c-80e46f8badea,feature_loss_scorer,vae_feawad,True,nslkdd,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,122,64,"['feature', 'loss', 'scorer']"
2d2f4e3d-eed8-47a8-90d1-095ed64e7ab6,feature_loss_scorer,vae_feawad,True,spambase,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,57,64,"['feature', 'loss', 'scorer']"
2a0b88be-4ce5-4cde-abd9-161670516470,feature_loss_scorer,vae_feawad,True,arrhythmia,False,vae_full,scoring_network,15,vae_feawad_default_configs,proposed,VAE,279,64,"['feature', 'loss', 'scorer']"
368bdc3a-b35a-4210-a807-c8ff16dc3c2f,feature_loss_scorer,vae_feawad,True,cardio,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,21,64,"['feature', 'loss', 'scorer']"
07786c82-bcc6-48d4-a0d3-dbae43b48944,feature_loss_scorer,vae_feawad,True,satellite,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,36,64,"['feature', 'loss', 'scorer']"
29712509-9d9a-4ae1-ac34-ba97aa40fb9e,feature_loss_scorer,vae_feawad,True,shuttle,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,9,64,"['feature', 'loss', 'scorer']"
6cc7f0e0-b28b-4440-9a4d-a3f9101b1f96,feature_loss_scorer,vae_feawad,True,mammography,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,6,64,"['feature', 'loss', 'scorer']"
cd37c1de-cbad-487f-8451-ace28e354d82,feature_loss_scorer,vae_feawad,True,fraud,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,29,64,"['feature', 'loss', 'scorer']"
b2435fb3-dbaa-44b4-8ad1-d8beefbe8164,feature_loss_scorer,vae_feawad,False,nslkdd,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,122,64,"['feature', 'loss', 'scorer']"
2fd7972e-c07c-4709-b18c-4bd7fb34510e,feature_loss_scorer,vae_feawad,False,spambase,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,57,64,"['feature', 'loss', 'scorer']"
a4c24ae2-065a-4067-a434-5f74ad8414c2,feature_loss_scorer,vae_feawad,False,arrhythmia,True,ae_split,scoring_network,15,vae_feawad_default_configs,proposed,VAE,279,64,"['feature', 'loss', 'scorer']"
edd0adf0-7e6f-4f3e-8bfb-3cc322506120,feature_loss_scorer,vae_feawad,False,cardio,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,21,64,"['feature', 'loss', 'scorer']"
e4d660e4-ab2c-41d7-a808-6630a5466a1e,feature_loss_scorer,vae_feawad,False,satellite,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,36,64,"['feature', 'loss', 'scorer']"
96f452b4-201b-4632-8c3c-c7d781e30578,feature_loss_scorer,vae_feawad,False,shuttle,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,9,64,"['feature', 'loss', 'scorer']"
47018b51-fb23-4fd6-b3e8-810cd02de63b,feature_loss_scorer,vae_feawad,False,mammography,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,6,64,"['feature', 'loss', 'scorer']"
acceb47c-812c-4ace-8e58-7d09022ac067,feature_loss_scorer,vae_feawad,False,fraud,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,29,64,"['feature', 'loss', 'scorer']"
25d7d2b1-b66b-4a96-b62d-c7bfaea0643b,feature_loss_scorer,vae_feawad,False,nslkdd,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,122,64,"['feature', 'loss', 'scorer']"
127734a6-43d1-4851-a8de-a66937d99d1b,feature_loss_scorer,vae_feawad,False,spambase,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,57,64,"['feature', 'loss', 'scorer']"
fdc31ccf-1f73-41aa-bf91-f20c85fcad92,feature_loss_scorer,vae_feawad,False,arrhythmia,True,vae_full,scoring_network,15,vae_feawad_default_configs,proposed,VAE,279,64,"['feature', 'loss', 'scorer']"
c5d29b9e-eb9c-4952-b49f-8a2dc80d12ff,feature_loss_scorer,vae_feawad,False,cardio,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,21,64,"['feature', 'loss', 'scorer']"
d518f67e-06fe-42dd-a546-9a52d15deb41,feature_loss_scorer,vae_feawad,False,satellite,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,36,64,"['feature', 'loss', 'scorer']"
686d1fa2-8ccb-4814-a93e-6e6f93ab947a,feature_loss_scorer,vae_feawad,False,shuttle,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,9,64,"['feature', 'loss', 'scorer']"
995c0bc5-baa3-4fb7-9584-c4e1e0bfc9c5,feature_loss_scorer,vae_feawad,False,mammography,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,6,64,"['feature', 'loss', 'scorer']"
d9c9ee30-acb4-4014-b5b9-e7a8cfe9dc04,feature_loss_scorer,vae_feawad,False,fraud,True,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,29,64,"['feature', 'loss', 'scorer']"
c13b2ea3-8062-4365-a1e5-ee301ff7cfe1,feature_loss_scorer,vae_feawad,False,nslkdd,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,122,64,"['feature', 'loss', 'scorer']"
042384fd-cba2-447d-8c74-aec2e22aa216,feature_loss_scorer,vae_feawad,False,spambase,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,57,64,"['feature', 'loss', 'scorer']"
5aca60e8-9a95-4ce3-bda6-34e5e3437f95,feature_loss_scorer,vae_feawad,False,arrhythmia,False,ae_split,scoring_network,15,vae_feawad_default_configs,proposed,VAE,279,64,"['feature', 'loss', 'scorer']"
f08327ab-8063-4ef6-b1c0-290cfc56569c,feature_loss_scorer,vae_feawad,False,cardio,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,21,64,"['feature', 'loss', 'scorer']"
03e9c306-2621-4875-8619-04aa642c47da,feature_loss_scorer,vae_feawad,False,satellite,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,36,64,"['feature', 'loss', 'scorer']"
f0a3ac2a-a009-4239-9821-fcf3551f303a,feature_loss_scorer,vae_feawad,False,shuttle,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,9,64,"['feature', 'loss', 'scorer']"
708b1b69-c8dd-4e34-9054-48b1c26738fe,feature_loss_scorer,vae_feawad,False,mammography,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,6,64,"['feature', 'loss', 'scorer']"
0f0ce755-6206-4f68-ad30-b66ef656a48a,feature_loss_scorer,vae_feawad,False,fraud,False,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,29,64,"['feature', 'loss', 'scorer']"
6284562c-249c-4f1b-9435-3c795789e702,feature_loss_scorer,vae_feawad,False,nslkdd,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,122,64,"['feature', 'loss', 'scorer']"
5c66393c-8b79-45e4-850f-44722b6913bb,feature_loss_scorer,vae_feawad,False,spambase,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,57,64,"['feature', 'loss', 'scorer']"
f6bf32d5-4598-404e-a5a9-92fe79437a76,feature_loss_scorer,vae_feawad,False,arrhythmia,False,vae_full,scoring_network,15,vae_feawad_default_configs,proposed,VAE,279,64,"['feature', 'loss', 'scorer']"
c539313a-9edf-4cca-9179-93d304e407e2,feature_loss_scorer,vae_feawad,False,cardio,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,21,64,"['feature', 'loss', 'scorer']"
0556a457-cc3c-46a1-843f-b1df66f489bb,feature_loss_scorer,vae_feawad,False,satellite,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,36,64,"['feature', 'loss', 'scorer']"
2b083426-5eed-4d5c-94d6-6235ca3285eb,feature_loss_scorer,vae_feawad,False,shuttle,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,9,64,"['feature', 'loss', 'scorer']"
9cd47c64-677d-406e-a7a0-f6b77abc988a,feature_loss_scorer,vae_feawad,False,mammography,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,6,64,"['feature', 'loss', 'scorer']"
4e5f1a64-fc2e-4665-a62c-5985c96570ef,feature_loss_scorer,vae_feawad,False,fraud,False,vae_full,scoring_network,30,vae_feawad_default_configs,proposed,VAE,29,64,"['feature', 'loss', 'scorer']"
d933f6bd-2cd5-4811-9984-8e35a7cba72c,feature_loss_scorer,dagmm,,nslkdd,True,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,122,64,"['feature', 'loss', 'scorer']"
27d05220-a356-444d-b426-3e649a2856c0,feature_loss_scorer,dagmm,,spambase,True,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,57,64,"['feature', 'loss', 'scorer']"
6bfbf726-48f2-4098-a098-05ecfcf924db,feature_loss_scorer,dagmm,,arrhythmia,True,ae_split,estimation_network,15,dagmm_default_configs,benchmark,AE,279,64,"['feature', 'loss', 'scorer']"
a6acf126-647f-46c7-82a3-d4803887b007,feature_loss_scorer,dagmm,,cardio,True,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,21,64,"['feature', 'loss', 'scorer']"
ba815688-57d7-4972-8152-f5399ebdce5f,feature_loss_scorer,dagmm,,satellite,True,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,36,64,"['feature', 'loss', 'scorer']"
f77b0a02-c5fb-4d99-b592-12539a7892e5,feature_loss_scorer,dagmm,,shuttle,True,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,9,64,"['feature', 'loss', 'scorer']"
97e71453-47d0-4606-ad3a-32ee7036e169,feature_loss_scorer,dagmm,,mammography,True,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,6,64,"['feature', 'loss', 'scorer']"
a76ed69e-f024-4e09-a80e-0d70687a686a,feature_loss_scorer,dagmm,,fraud,True,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,29,64,"['feature', 'loss', 'scorer']"
2c3d8456-4e8e-4c13-b7bb-5ddfe99e72fd,feature_loss_scorer,dagmm,,nslkdd,True,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,122,64,"['feature', 'loss', 'scorer']"
6223d94d-bebf-4591-bcd6-83d776ffc6c6,feature_loss_scorer,dagmm,,spambase,True,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,57,64,"['feature', 'loss', 'scorer']"
f5d1f14b-f8e3-4b35-95f0-96b6344e53c8,feature_loss_scorer,dagmm,,arrhythmia,True,vae_full,estimation_network,15,dagmm_default_configs,benchmark,AE,279,64,"['feature', 'loss', 'scorer']"
312afb94-bd28-4f45-bdf8-a9d9d160276d,feature_loss_scorer,dagmm,,cardio,True,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,21,64,"['feature', 'loss', 'scorer']"
64ee4368-3dec-42ed-8e08-27d500b49e6c,feature_loss_scorer,dagmm,,satellite,True,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,36,64,"['feature', 'loss', 'scorer']"
b684465b-29f0-4858-839f-c871af34fb28,feature_loss_scorer,dagmm,,shuttle,True,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,9,64,"['feature', 'loss', 'scorer']"
67cf8cd1-97e5-4381-8dbf-790687843214,feature_loss_scorer,dagmm,,mammography,True,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,6,64,"['feature', 'loss', 'scorer']"
0c4c30a3-60ab-4480-aa39-c5d7cfa335d0,feature_loss_scorer,dagmm,,fraud,True,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,29,64,"['feature', 'loss', 'scorer']"
70afffe7-b508-4407-8300-c7d41243f713,feature_loss_scorer,dagmm,,nslkdd,False,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,122,64,"['feature', 'loss', 'scorer']"
b1932a3e-ba47-4441-98ec-dcbb90d4e2ad,feature_loss_scorer,dagmm,,spambase,False,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,57,64,"['feature', 'loss', 'scorer']"
e41faf2c-d748-4f3b-a897-9491b6307218,feature_loss_scorer,dagmm,,arrhythmia,False,ae_split,estimation_network,15,dagmm_default_configs,benchmark,AE,279,64,"['feature', 'loss', 'scorer']"
34774687-96c8-49f8-af7d-6bb51f1f4978,feature_loss_scorer,dagmm,,cardio,False,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,21,64,"['feature', 'loss', 'scorer']"
44e501f1-5243-4022-9be3-0f6f408789a9,feature_loss_scorer,dagmm,,satellite,False,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,36,64,"['feature', 'loss', 'scorer']"
0b639e46-cc12-44f2-9e38-e79c83a9b752,feature_loss_scorer,dagmm,,shuttle,False,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,9,64,"['feature', 'loss', 'scorer']"
4cbc5aaa-8626-43d7-8189-b5ab31672312,feature_loss_scorer,dagmm,,mammography,False,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,6,64,"['feature', 'loss', 'scorer']"
135ab8dc-853e-4677-8f5d-9fc6a35cfbc0,feature_loss_scorer,dagmm,,fraud,False,ae_split,estimation_network,30,dagmm_default_configs,benchmark,AE,29,64,"['feature', 'loss', 'scorer']"
23011811-200c-46de-9c7e-55b20eb6b08b,feature_loss_scorer,dagmm,,nslkdd,False,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,122,64,"['feature', 'loss', 'scorer']"
a4b9b91f-b5e0-463d-9f5e-e8c817421cd0,feature_loss_scorer,dagmm,,spambase,False,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,57,64,"['feature', 'loss', 'scorer']"
1c986698-bc9f-41ae-b2ca-9b00a3bf0adf,feature_loss_scorer,dagmm,,arrhythmia,False,vae_full,estimation_network,15,dagmm_default_configs,benchmark,AE,279,64,"['feature', 'loss', 'scorer']"
fe3fd580-f0c9-4dd4-854c-a9ea74e6eabb,feature_loss_scorer,dagmm,,cardio,False,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,21,64,"['feature', 'loss', 'scorer']"
79c4baea-30ed-4e7e-99a3-349264e4b142,feature_loss_scorer,dagmm,,satellite,False,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,36,64,"['feature', 'loss', 'scorer']"
9654c164-97dc-47ac-8772-2f3afebe932e,feature_loss_scorer,dagmm,,shuttle,False,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,9,64,"['feature', 'loss', 'scorer']"
bc78fb2f-c662-4c8d-8c4e-1e402d47ca9b,feature_loss_scorer,dagmm,,mammography,False,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,6,64,"['feature', 'loss', 'scorer']"
7fc2d2a1-7267-4723-802e-9c9fa6d64d14,feature_loss_scorer,dagmm,,fraud,False,vae_full,estimation_network,30,dagmm_default_configs,benchmark,AE,29,64,"['feature', 'loss', 'scorer']"
4055a095-f1fa-46cc-b39d-5a67aef9587e,feature_only,feawad,True,nslkdd,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,122,64,"['feature', 'only']"
273342a3-30d9-4395-bf71-14e260cd5be9,feature_only,feawad,True,spambase,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,57,64,"['feature', 'only']"
ee4da29c-6d2d-4bf7-b11a-fe6cdfbf543c,feature_only,feawad,True,arrhythmia,True,ae_split,scoring_network,15,feawad_default_configs,benchmark,AE,279,64,"['feature', 'only']"
6d85b531-901f-4e74-b3a3-c0e22938bd00,feature_only,feawad,True,cardio,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,21,64,"['feature', 'only']"
491fda9f-de8f-44c5-83ab-e6038ca033d8,feature_only,feawad,True,satellite,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,36,64,"['feature', 'only']"
fcc49e95-9934-41ee-91e2-5fa5a9a63ab6,feature_only,feawad,True,shuttle,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,9,64,"['feature', 'only']"
c79c9c0e-2cd6-484e-b093-3d8d04e94b6a,feature_only,feawad,True,mammography,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,6,64,"['feature', 'only']"
4fa06cc1-0c4a-44d3-beaf-58f1005c8b66,feature_only,feawad,True,fraud,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,29,64,"['feature', 'only']"
46f822b1-193d-4ab9-ba93-70822d86eaa4,feature_only,feawad,True,nslkdd,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,122,64,"['feature', 'only']"
562a476d-e48b-4495-9597-1477c7652927,feature_only,feawad,True,spambase,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,57,64,"['feature', 'only']"
a773f8b0-3462-44f5-881b-51d399f9b7ca,feature_only,feawad,True,arrhythmia,True,vae_full,scoring_network,15,feawad_default_configs,benchmark,AE,279,64,"['feature', 'only']"
503bf903-1478-41aa-bb3b-b5e68f889f35,feature_only,feawad,True,cardio,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,21,64,"['feature', 'only']"
46b898bd-165b-432d-b02d-c6df6dbccca4,feature_only,feawad,True,satellite,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,36,64,"['feature', 'only']"
1873420e-04f3-4a51-b7a6-5dbae954acb3,feature_only,feawad,True,shuttle,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,9,64,"['feature', 'only']"
094dc150-ae75-4019-9a7a-489120d3516a,feature_only,feawad,True,mammography,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,6,64,"['feature', 'only']"
2ff96156-95d7-4081-932d-1d20609ba3aa,feature_only,feawad,True,fraud,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,29,64,"['feature', 'only']"
0cc4b007-2b6d-44e8-a133-20f02e14a2a2,feature_only,feawad,True,nslkdd,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,122,64,"['feature', 'only']"
a768b482-14f7-4637-96da-891d279d1d6e,feature_only,feawad,True,spambase,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,57,64,"['feature', 'only']"
ee05c98b-340b-4efe-b6c3-d0bba24dea04,feature_only,feawad,True,arrhythmia,False,ae_split,scoring_network,15,feawad_default_configs,benchmark,AE,279,64,"['feature', 'only']"
2eaa9829-7b95-4728-8c92-90e829942d60,feature_only,feawad,True,cardio,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,21,64,"['feature', 'only']"
aef72b54-6842-4f23-b7b4-c94ce6405dae,feature_only,feawad,True,satellite,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,36,64,"['feature', 'only']"
bb93c84e-6dea-40c0-b446-3c38e1500702,feature_only,feawad,True,shuttle,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,9,64,"['feature', 'only']"
c7b700ad-010f-404b-86d8-7725cbe3de29,feature_only,feawad,True,mammography,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,6,64,"['feature', 'only']"
742f9d7a-05f7-41c3-9bc6-862a7f879259,feature_only,feawad,True,fraud,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,29,64,"['feature', 'only']"
ad5770c6-f80b-47e1-9fb8-da92e4910736,feature_only,feawad,True,nslkdd,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,122,64,"['feature', 'only']"
524a2f95-aa0f-4a24-91a0-d5dbc77e8229,feature_only,feawad,True,spambase,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,57,64,"['feature', 'only']"
00c43def-2a5a-4bbe-9444-687e76cfd910,feature_only,feawad,True,arrhythmia,False,vae_full,scoring_network,15,feawad_default_configs,benchmark,AE,279,64,"['feature', 'only']"
b7edd433-1dce-4d54-88b6-bec706a37833,feature_only,feawad,True,cardio,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,21,64,"['feature', 'only']"
4c27f87d-39ea-460d-b416-ab350dd9c052,feature_only,feawad,True,satellite,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,36,64,"['feature', 'only']"
f7a6f2ba-9f9a-454f-95f2-f6885a8c1fa2,feature_only,feawad,True,shuttle,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,9,64,"['feature', 'only']"
ce9afbee-fc29-47ac-b3c3-02015c5fe2b4,feature_only,feawad,True,mammography,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,6,64,"['feature', 'only']"
46f4c799-f6b0-4b8b-b54b-49535f49442f,feature_only,feawad,True,fraud,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,29,64,"['feature', 'only']"
1ad88343-853c-4d04-a159-36513e1ffb88,feature_only,feawad,False,nslkdd,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,122,64,"['feature', 'only']"
e2753a21-897b-43dc-899d-5cdbdc43233e,feature_only,feawad,False,spambase,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,57,64,"['feature', 'only']"
6d8b5864-bb8b-4895-b9ba-39b36a7489a1,feature_only,feawad,False,arrhythmia,True,ae_split,scoring_network,15,feawad_default_configs,benchmark,AE,279,64,"['feature', 'only']"
fff4de46-35e5-4704-b7c3-2aee3802c7fb,feature_only,feawad,False,cardio,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,21,64,"['feature', 'only']"
7db328d4-cc2c-4f82-b4be-ad0cc010fd82,feature_only,feawad,False,satellite,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,36,64,"['feature', 'only']"
aacc7402-74d0-49de-8f1f-7dbfe73ef93d,feature_only,feawad,False,shuttle,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,9,64,"['feature', 'only']"
908e90d4-8a81-4c35-8376-55320b18d67d,feature_only,feawad,False,mammography,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,6,64,"['feature', 'only']"
d381193e-c26c-4f1d-bcbf-35defd5aff60,feature_only,feawad,False,fraud,True,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,29,64,"['feature', 'only']"
2c98ab54-aab4-4fcd-8ef2-c3384dd596fa,feature_only,feawad,False,nslkdd,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,122,64,"['feature', 'only']"
9e9d7dd6-bd3a-4d33-b112-e2baec2634dd,feature_only,feawad,False,spambase,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,57,64,"['feature', 'only']"
10a0e854-b8e9-49e9-8f44-5aacbccbf897,feature_only,feawad,False,arrhythmia,True,vae_full,scoring_network,15,feawad_default_configs,benchmark,AE,279,64,"['feature', 'only']"
6697d674-6e91-4298-b1b3-c5c79b785a54,feature_only,feawad,False,cardio,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,21,64,"['feature', 'only']"
59fc27be-b0fc-4034-8a30-3811aff60aec,feature_only,feawad,False,satellite,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,36,64,"['feature', 'only']"
54745a62-7d54-471c-9bc5-4af82b7b9941,feature_only,feawad,False,shuttle,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,9,64,"['feature', 'only']"
a068447c-9ac3-4521-b053-866fcd00c321,feature_only,feawad,False,mammography,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,6,64,"['feature', 'only']"
676ada51-f0e3-4e5c-9908-f05701e04876,feature_only,feawad,False,fraud,True,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,29,64,"['feature', 'only']"
0399f6f2-37db-4ed9-8451-4efb3351eee3,feature_only,feawad,False,nslkdd,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,122,64,"['feature', 'only']"
8c300e2e-db1a-4b04-8558-3995dc02da0c,feature_only,feawad,False,spambase,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,57,64,"['feature', 'only']"
95d985c0-f883-420c-ab08-308ee31879c6,feature_only,feawad,False,arrhythmia,False,ae_split,scoring_network,15,feawad_default_configs,benchmark,AE,279,64,"['feature', 'only']"
d661b145-5353-4601-9583-f6e705b33360,feature_only,feawad,False,cardio,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,21,64,"['feature', 'only']"
03aaf979-dd8a-4d10-8c96-457d7bd4f040,feature_only,feawad,False,satellite,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,36,64,"['feature', 'only']"
f1f3ba51-1469-4cd8-8236-2e0ed036be31,feature_only,feawad,False,shuttle,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,9,64,"['feature', 'only']"
16f2a36a-26be-4592-8656-f1a0507d2053,feature_only,feawad,False,mammography,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,6,64,"['feature', 'only']"
ef23566c-75db-4abc-bbc7-57a50bc6bea7,feature_only,feawad,False,fraud,False,ae_split,scoring_network,30,feawad_default_configs,benchmark,AE,29,64,"['feature', 'only']"
6059f578-166e-4c47-beef-1882941f0059,feature_only,feawad,False,nslkdd,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,122,64,"['feature', 'only']"
870280ca-990e-4224-a2e9-47b10465e666,feature_only,feawad,False,spambase,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,57,64,"['feature', 'only']"
151c43bb-03ca-4052-a91d-96ab02fc5394,feature_only,feawad,False,arrhythmia,False,vae_full,scoring_network,15,feawad_default_configs,benchmark,AE,279,64,"['feature', 'only']"
d510a9e8-6304-4f2a-99eb-b724a61e3119,feature_only,feawad,False,cardio,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,21,64,"['feature', 'only']"
5b9cd2ba-074f-4d26-b1fe-6d082bcf578e,feature_only,feawad,False,satellite,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,36,64,"['feature', 'only']"
4228c1f1-487b-481d-9403-7f880a8bab5a,feature_only,feawad,False,shuttle,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,9,64,"['feature', 'only']"
cd7a0951-1adf-4ba6-88e9-b10bc98eb0a8,feature_only,feawad,False,mammography,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,6,64,"['feature', 'only']"
86d9edc1-fb1d-49ed-bfbf-76fc04aedd87,feature_only,feawad,False,fraud,False,vae_full,scoring_network,30,feawad_default_configs,benchmark,AE,29,64,"['feature', 'only']"
080b1b47-0661-479e-9f82-fbb01bd5451a,feature_only,vae_feawad,True,nslkdd,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,122,64,"['feature', 'only']"
cef946ae-22c0-4efb-a6be-c6ab789211ac,feature_only,vae_feawad,True,spambase,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,57,64,"['feature', 'only']"
ccde4d4e-68b6-4715-87c0-850f4decb93e,feature_only,vae_feawad,True,arrhythmia,True,ae_split,scoring_network,15,vae_feawad_default_configs,proposed,VAE,279,64,"['feature', 'only']"
1686ce95-c732-45f8-8c95-aba823c1b404,feature_only,vae_feawad,True,cardio,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,21,64,"['feature', 'only']"
fc81fd7c-b67d-4174-b0d8-105c384fe03b,feature_only,vae_feawad,True,satellite,True,ae_split,scoring_network,30,vae_feawad_default_configs,proposed,VAE,36,64,"['feature', 'only']"
